# time,average_velocity_axis_0_t_inf,95CLI,vs,filterlength,surftimeconst
9.996000000000000441e+00,3.457514920030512195e-01,1.053120269836543312e-02,2.000000000000000000e+00,7.000000000000000000e+00,6.000000000000000000e+00
9.996000000000000441e+00,3.067595963385354008e+00,2.398481937967408134e-02,1.600000000000000000e+01,7.000000000000000000e+00,6.000000000000000000e+00
9.996000000000000441e+00,6.915714098139255084e-01,2.180157136399930168e-02,4.000000000000000000e+00,7.000000000000000000e+00,6.000000000000000000e+00
9.996000000000000441e+00,2.285439975990396277e+00,2.446265239704487754e-02,1.200000000000000000e+01,7.000000000000000000e+00,6.000000000000000000e+00
9.996000000000000441e+00,1.484857736844737763e+00,3.067958589771902986e-02,8.000000000000000000e+00,7.000000000000000000e+00,6.000000000000000000e+00
9.996000000000000441e+00,2.174086934773909352e+00,2.145511076301172618e-02,1.200000000000000000e+01,8.000000000000000000e+00,6.000000000000000000e+00
9.996000000000000441e+00,8.868559048619446550e-01,3.225029628816365040e-02,8.000000000000000000e+00,6.000000000000000000e+00,6.000000000000000000e+00
9.996000000000000441e+00,1.807885159923344198e-01,6.008861336972326668e-03,1.000000000000000000e+00,7.000000000000000000e+00,6.000000000000000000e+00
9.996000000000000441e+00,1.561911536042988713e+00,4.682315950193341458e-02,1.200000000000000000e+01,1.000000000000000000e+00,6.000000000000000000e+00
9.996000000000000441e+00,1.222275996112730967e+00,7.477324360730797093e-02,1.200000000000000000e+01,6.000000000000000000e+00,6.000000000000000000e+00
9.996000000000000441e+00,1.610962334933973450e+00,5.172103582616523199e-02,1.600000000000000000e+01,5.000000000000000000e+00,6.000000000000000000e+00
9.996000000000000441e+00,1.220770522494712074e+00,9.222767648377505623e-02,1.200000000000000000e+01,5.000000000000000000e+00,6.000000000000000000e+00
9.996000000000000441e+00,1.691024984993997560e+00,7.582020168102086843e-02,1.600000000000000000e+01,4.000000000000000000e+00,6.000000000000000000e+00
9.996000000000000441e+00,4.546796843737495042e-01,1.702453692867612195e-02,4.000000000000000000e+00,6.000000000000000000e+00,6.000000000000000000e+00
9.996000000000000441e+00,1.368972003086948996e+00,3.700858840239475145e-02,1.200000000000000000e+01,4.000000000000000000e+00,6.000000000000000000e+00
9.996000000000000441e+00,2.236346083355217063e-01,5.731098646998180300e-03,1.000000000000000000e+00,3.000000000000000000e+00,6.000000000000000000e+00
9.996000000000000441e+00,4.621963676095438567e-01,2.034502374204098102e-02,4.000000000000000000e+00,5.000000000000000000e+00,6.000000000000000000e+00
9.996000000000000441e+00,3.804377692483242868e-01,9.327206340591176134e-03,2.000000000000000000e+00,3.000000000000000000e+00,6.000000000000000000e+00
9.996000000000000441e+00,9.831034288715485570e-01,3.989637746058390111e-02,8.000000000000000000e+00,3.000000000000000000e+00,6.000000000000000000e+00
9.996000000000000441e+00,5.990126613145257961e-01,1.750822502375089934e-02,4.000000000000000000e+00,3.000000000000000000e+00,6.000000000000000000e+00
9.996000000000000441e+00,1.447188089521523002e+00,5.212819544960351631e-02,1.200000000000000000e+01,3.000000000000000000e+00,6.000000000000000000e+00
9.996000000000000441e+00,1.525679628994454751e+00,7.735960959922549840e-02,1.200000000000000000e+01,2.000000000000000000e+00,6.000000000000000000e+00
9.996000000000000441e+00,1.680457508003200928e+00,1.275076481491452529e-01,1.600000000000000000e+01,2.000000000000000000e+00,6.000000000000000000e+00
9.996000000000000441e+00,1.893459958983593427e+00,8.146429986645380150e-02,1.600000000000000000e+01,1.000000000000000000e+00,6.000000000000000000e+00
9.996000000000000441e+00,1.659279261704681874e+00,8.826428715134204683e-02,1.600000000000000000e+01,3.000000000000000000e+00,6.000000000000000000e+00
9.996000000000000441e+00,9.764900772809123053e-01,4.000741213459608342e-02,8.000000000000000000e+00,5.000000000000000000e+00,6.000000000000000000e+00
9.996000000000000441e+00,3.361782416091436132e-01,8.730493782008698009e-03,2.000000000000000000e+00,5.000000000000000000e+00,6.000000000000000000e+00
9.996000000000000441e+00,1.638907963185274097e+00,1.388131833995258357e-01,1.600000000000000000e+01,6.000000000000000000e+00,6.000000000000000000e+00
9.996000000000000441e+00,2.982778533288314993e-01,1.025557864527484528e-02,2.000000000000000000e+00,6.000000000000000000e+00,6.000000000000000000e+00
9.996000000000000441e+00,1.597926408844787816e-01,5.641870011669035748e-03,1.000000000000000000e+00,6.000000000000000000e+00,6.000000000000000000e+00
9.996000000000000441e+00,1.862666891952093340e-01,5.360307477282535461e-03,1.000000000000000000e+00,5.000000000000000000e+00,6.000000000000000000e+00
9.996000000000000441e+00,1.081973789515806361e+00,6.799693838687490000e-02,1.200000000000000000e+01,3.000000000000000000e+00,7.000000000000000000e+00
9.996000000000000441e+00,3.367263913377850915e-01,1.049224830201884485e-02,2.000000000000000000e+00,3.000000000000000000e+00,7.000000000000000000e+00
9.996000000000000441e+00,1.978376400364833254e-01,5.718354165956713794e-03,1.000000000000000000e+00,3.000000000000000000e+00,7.000000000000000000e+00
9.996000000000000441e+00,9.696748136754702596e-01,5.613166468240177870e-02,8.000000000000000000e+00,3.000000000000000000e+00,7.000000000000000000e+00
9.996000000000000441e+00,1.411826130452181083e+00,1.067198709389883815e-01,1.600000000000000000e+01,3.000000000000000000e+00,7.000000000000000000e+00
9.996000000000000441e+00,3.164502945709533610e-01,1.263022782973953137e-02,2.000000000000000000e+00,7.000000000000000000e+00,7.000000000000000000e+00
9.996000000000000441e+00,1.235862920168067092e+00,1.334292082030009638e-02,1.600000000000000000e+01,6.000000000000000000e+00,7.000000000000000000e+00
9.996000000000000441e+00,7.338343274809924210e-01,3.292586974322519316e-02,8.000000000000000000e+00,5.000000000000000000e+00,7.000000000000000000e+00
9.996000000000000441e+00,4.988523643832533105e-01,1.852773876874493769e-02,4.000000000000000000e+00,3.000000000000000000e+00,7.000000000000000000e+00
9.996000000000000441e+00,8.561692677070827928e-01,3.001083567267208776e-02,1.200000000000000000e+01,6.000000000000000000e+00,7.000000000000000000e+00
9.996000000000000441e+00,1.240823929571828632e+00,6.123566412952317212e-02,1.200000000000000000e+01,2.000000000000000000e+00,7.000000000000000000e+00
9.996000000000000441e+00,1.521052796118447237e+00,4.281343320023835164e-02,1.600000000000000000e+01,2.000000000000000000e+00,7.000000000000000000e+00
9.996000000000000441e+00,4.209613001450580594e-01,1.765427509622803995e-02,4.000000000000000000e+00,6.000000000000000000e+00,7.000000000000000000e+00
9.996000000000000441e+00,1.335227719659292100e+00,7.968994873280968450e-02,1.200000000000000000e+01,1.000000000000000000e+00,7.000000000000000000e+00
9.996000000000000441e+00,2.135577788258160581e+00,3.966056836059467933e-02,1.200000000000000000e+01,8.000000000000000000e+00,7.000000000000000000e+00
9.996000000000000441e+00,1.466716986794717847e+00,8.186759371539950592e-02,1.600000000000000000e+01,1.000000000000000000e+00,7.000000000000000000e+00
9.996000000000000441e+00,2.935141956782712835e+00,2.691582532206954551e-02,1.600000000000000000e+01,8.000000000000000000e+00,7.000000000000000000e+00
9.996000000000000441e+00,6.486714904711884389e-01,1.917458653385815948e-02,4.000000000000000000e+00,7.000000000000000000e+00,7.000000000000000000e+00
9.996000000000000441e+00,1.465833679174794735e-01,5.592019548669466787e-03,1.000000000000000000e+00,6.000000000000000000e+00,7.000000000000000000e+00
9.996000000000000441e+00,2.255769322014520295e+00,3.185224913421788595e-02,1.200000000000000000e+01,7.000000000000000000e+00,7.000000000000000000e+00
9.996000000000000441e+00,3.000365371148459470e+00,7.708176278014367347e-03,1.600000000000000000e+01,7.000000000000000000e+00,7.000000000000000000e+00
9.996000000000000441e+00,2.575435982986944428e-01,9.208455713470379070e-03,2.000000000000000000e+00,6.000000000000000000e+00,7.000000000000000000e+00
9.996000000000000441e+00,1.309428546418567318e+00,7.630764995634897740e-02,1.600000000000000000e+01,5.000000000000000000e+00,7.000000000000000000e+00
9.996000000000000441e+00,1.635156108341774273e-01,5.346662173982793739e-03,1.000000000000000000e+00,5.000000000000000000e+00,7.000000000000000000e+00
9.996000000000000441e+00,4.523219959858943429e-01,2.084944068783552151e-02,4.000000000000000000e+00,5.000000000000000000e+00,7.000000000000000000e+00
9.996000000000000441e+00,1.714403130392782026e-01,5.851177122169147135e-03,1.000000000000000000e+00,7.000000000000000000e+00,7.000000000000000000e+00
9.996000000000000441e+00,2.893721515950130052e-01,1.059881397643021653e-02,2.000000000000000000e+00,5.000000000000000000e+00,7.000000000000000000e+00
9.996000000000000441e+00,1.023976204767621301e+00,6.448158430447459288e-02,1.200000000000000000e+01,5.000000000000000000e+00,7.000000000000000000e+00
9.996000000000000441e+00,6.928815776310524033e-01,2.952739394933071027e-02,8.000000000000000000e+00,6.000000000000000000e+00,7.000000000000000000e+00
9.996000000000000441e+00,1.311912364945978293e+00,1.351262103630562206e-01,1.600000000000000000e+01,4.000000000000000000e+00,7.000000000000000000e+00
9.996000000000000441e+00,1.454227022058823371e+00,3.065516022627165840e-02,8.000000000000000000e+00,7.000000000000000000e+00,7.000000000000000000e+00
9.996000000000000441e+00,1.021011919053335548e+00,7.843117122551618303e-02,1.200000000000000000e+01,4.000000000000000000e+00,7.000000000000000000e+00
9.996000000000000441e+00,1.494386078650210004e-01,5.814676349115020272e-03,1.000000000000000000e+00,5.000000000000000000e+00,8.000000000000000000e+00
9.996000000000000441e+00,1.140471238495397888e+00,4.011562695020406966e-02,1.600000000000000000e+01,3.000000000000000000e+00,8.000000000000000000e+00
9.996000000000000441e+00,1.097463060224089570e+00,1.300364522843306114e-01,1.600000000000000000e+01,2.000000000000000000e+00,8.000000000000000000e+00
9.996000000000000441e+00,1.285090511204481922e+00,1.600135646246012566e-01,1.600000000000000000e+01,1.000000000000000000e+00,8.000000000000000000e+00
9.996000000000000441e+00,2.858773709483793724e+00,4.107637286854044084e-02,1.600000000000000000e+01,8.000000000000000000e+00,8.000000000000000000e+00
9.996000000000000441e+00,1.346752241912390069e-01,5.782681436063932812e-03,1.000000000000000000e+00,6.000000000000000000e+00,8.000000000000000000e+00
9.996000000000000441e+00,1.611364923899247237e-01,5.730576313883742161e-03,1.000000000000000000e+00,7.000000000000000000e+00,8.000000000000000000e+00
9.996000000000000441e+00,2.569109225721538659e-01,1.045421866689227527e-02,2.000000000000000000e+00,5.000000000000000000e+00,8.000000000000000000e+00
9.996000000000000441e+00,1.014557094266277826e+00,7.688779554975520847e-02,1.200000000000000000e+01,1.000000000000000000e+00,8.000000000000000000e+00
9.996000000000000441e+00,3.837669630352140704e-01,2.078507724580259952e-02,4.000000000000000000e+00,6.000000000000000000e+00,8.000000000000000000e+00
9.996000000000000441e+00,3.953774838060223895e-01,2.172378297880070072e-02,4.000000000000000000e+00,5.000000000000000000e+00,8.000000000000000000e+00
9.996000000000000441e+00,9.892066683816383987e-01,5.033737049676385855e-02,1.200000000000000000e+01,2.000000000000000000e+00,8.000000000000000000e+00
9.996000000000000441e+00,2.109995898359343425e+00,3.031863360485280087e-02,1.200000000000000000e+01,8.000000000000000000e+00,8.000000000000000000e+00
9.996000000000000441e+00,2.352496815132302799e-01,1.082220411492928330e-02,2.000000000000000000e+00,6.000000000000000000e+00,8.000000000000000000e+00
9.996000000000000441e+00,1.397082695578231393e+00,2.487996614079096558e-02,8.000000000000000000e+00,7.000000000000000000e+00,8.000000000000000000e+00
9.996000000000000441e+00,5.928909938975590599e-01,1.814592828847862854e-02,4.000000000000000000e+00,7.000000000000000000e+00,8.000000000000000000e+00
9.996000000000000441e+00,8.416499456925626843e-01,9.176551671253521669e-02,1.200000000000000000e+01,4.000000000000000000e+00,8.000000000000000000e+00
9.996000000000000441e+00,2.206502258046075582e+00,2.413322807419357799e-02,1.200000000000000000e+01,7.000000000000000000e+00,8.000000000000000000e+00
9.996000000000000441e+00,8.767689647287485455e-01,8.044900921873818223e-02,1.200000000000000000e+01,6.000000000000000000e+00,8.000000000000000000e+00
9.996000000000000441e+00,6.072744285214085602e-01,4.876056066427394975e-02,8.000000000000000000e+00,5.000000000000000000e+00,8.000000000000000000e+00
9.996000000000000441e+00,5.796882127851139543e-01,5.559055381544916047e-02,8.000000000000000000e+00,6.000000000000000000e+00,8.000000000000000000e+00
9.996000000000000441e+00,8.436804721888754299e-01,1.077271789765676391e-01,1.200000000000000000e+01,5.000000000000000000e+00,8.000000000000000000e+00
9.996000000000000441e+00,3.105543545543217321e-01,1.085926046943243642e-02,2.000000000000000000e+00,3.000000000000000000e+00,8.000000000000000000e+00
9.996000000000000441e+00,9.416359115074601771e-01,5.718783610007546064e-02,1.200000000000000000e+01,3.000000000000000000e+00,8.000000000000000000e+00
9.996000000000000441e+00,9.955236594637854042e-01,1.287982825222935002e-01,1.600000000000000000e+01,5.000000000000000000e+00,8.000000000000000000e+00
9.996000000000000441e+00,1.021374099639855926e+00,1.511144965276048913e-01,1.600000000000000000e+01,6.000000000000000000e+00,8.000000000000000000e+00
9.996000000000000441e+00,1.764968690601240453e-01,5.902903432769600681e-03,1.000000000000000000e+00,3.000000000000000000e+00,8.000000000000000000e+00
9.996000000000000441e+00,6.794675682773110292e-01,4.026873443757802290e-02,8.000000000000000000e+00,3.000000000000000000e+00,8.000000000000000000e+00
9.996000000000000441e+00,4.579095309998999497e-01,1.728289056616437447e-02,4.000000000000000000e+00,3.000000000000000000e+00,8.000000000000000000e+00
9.996000000000000441e+00,1.090598364345738425e+00,8.066902190800899486e-02,1.600000000000000000e+01,4.000000000000000000e+00,8.000000000000000000e+00
9.996000000000000441e+00,3.127295848026711012e-01,1.250067056767539819e-02,2.000000000000000000e+00,7.000000000000000000e+00,8.000000000000000000e+00
9.996000000000000441e+00,2.930999724889955971e+00,4.379410644159285881e-02,1.600000000000000000e+01,7.000000000000000000e+00,8.000000000000000000e+00
